source,month,uer
1,1959,0.0458448535016104
1,1959.08333333333,0.0433155655509028
1,1959.16666666667,0.041134495085319
1,1959.25,0.0393016421048631
1,1959.33333333333,0.0378170066095326
1,1959.41666666667,0.0366805885993253
1,1959.5,0.0358923880742451
1,1959.58333333333,0.0354524050342891
1,1959.66666666667,0.0353606394794584
1,1959.75,0.0356170914097547
1,1959.83333333333,0.0362217608251756
1,1959.91666666667,0.0371746477257214
1,1960,0.038475752111393
1,1960.08333333333,0.0397430956621326
1,1960.16666666667,0.0409766783779372
1,1960.25,0.0421765002588122
1,1960.33333333333,0.0433425613047482
1,1960.41666666667,0.0444748615157563
1,1960.5,0.0455734008918276
1,1960.58333333333,0.0466381794329707
1,1960.66666666667,0.047669197139176
1,1960.75,0.0486664540104517
1,1960.83333333333,0.0496299500467908
1,1960.91666666667,0.0505596852481984
1,1961,0.0514556596146775
1,1961.08333333333,0.0521818268637951
1,1961.16666666667,0.0527381869955634
1,1961.25,0.0531247400099757
1,1961.33333333333,0.0533414859070359
1,1961.41666666667,0.0533884246867395
1,1961.5,0.0532655563490895
1,1961.58333333333,0.0529728808940882
1,1961.66666666667,0.0525103983217293
1,1961.75,0.0518781086320181
1,1961.83333333333,0.0510760118249501
1,1961.91666666667,0.0501041079005322
1,1962,0.0489623968587591
1,1962.08333333333,0.0479273423989862
1,1962.16666666667,0.0469989445212128
1,1962.25,0.0461772032254405
1,1962.33333333333,0.0454621185116671
1,1962.41666666667,0.0448536903798974
1,1962.5,0.0443519188301269
1,1962.58333333333,0.0439568038623563
1,1962.66666666667,0.0436683454765882
1,1962.75,0.0434865436728187
1,1962.83333333333,0.0434113984510502
1,1962.91666666667,0.0434429098112825
1,1963,0.0435810777535148
1,1963.08333333333,0.0436821943348077
1,1963.16666666667,0.043746259555155
1,1963.25,0.0437732734145617
1,1963.33333333333,0.0437632359130263
1,1963.41666666667,0.0437161470505538
1,1963.5,0.0436320068271348
1,1963.58333333333,0.0435108152427741
1,1963.66666666667,0.0433525722974735
1,1963.75,0.0431572779912309
1,1963.83333333333,0.0429249323240446
1,1963.91666666667,0.0426555352959181
1,1964,0.0423490869068491
1,1964.08333333333,0.0420226369191644
1,1964.16666666667,0.0416761853328711
1,1964.25,0.0413097321479624
1,1964.33333333333,0.0409232773644373
1,1964.41666666667,0.0405168209823056
1,1964.5,0.0400903630015517
1,1964.58333333333,0.0396439034221906
1,1964.66666666667,0.0391774422442134
1,1964.75,0.0386909794676217
1,1964.83333333333,0.0381845150924188
1,1964.91666666667,0.0376580491186003
1,1965,0.037111581546169
1,1965.08333333333,0.0365538033906134
1,1965.16666666667,0.0359847146519359
1,1965.25,0.0354043153301314
1,1965.33333333333,0.0348126054252065
1,1965.41666666667,0.0342095849371575
1,1965.5,0.0335952538659838
1,1965.58333333333,0.0329696122116856
1,1965.66666666667,0.0323326599742674
1,1965.75,0.031684397153725
1,1965.83333333333,0.0310248237500536
1,1965.91666666667,0.0303539397632632
1,1966,0.029671745193348
1,1966.08333333333,0.0290980120755112
1,1966.16666666667,0.0286327404097527
1,1966.25,0.0282759301960738
1,1966.33333333333,0.0280275814344717
1,1966.41666666667,0.0278876941249489
1,1966.5,0.0278562682675043
1,1966.58333333333,0.0279333038621357
1,1966.66666666667,0.028118800908849
1,1966.75,0.028412759407639
1,1966.83333333333,0.0288151793585092
1,1966.91666666667,0.0293260607614568
1,1967,0.0299454036164825
1,1967.08333333333,0.0306090001084684
1,1967.16666666667,0.0313168502374154
1,1967.25,0.0320689540033227
1,1967.33333333333,0.0328653114061911
1,1967.41666666667,0.0337059224460173
1,1967.5,0.0345907871228058
1,1967.58333333333,0.035519905436557
1,1967.66666666667,0.0364932773872659
1,1967.75,0.0375109029749333
1,1967.83333333333,0.0385727821995678
1,1967.91666666667,0.0396789150611568
1,1968,0.0408293015597085
1,1968.08333333333,0.0418245069407054
1,1968.16666666667,0.0426645312041455
1,1968.25,0.0433493743500327
1,1968.33333333333,0.0438790363783655
1,1968.41666666667,0.0442535172891451
1,1968.5,0.0444728170823649
1,1968.58333333333,0.0445369357580318
1,1968.66666666667,0.0444458733161437
1,1968.75,0.0441996297567002
1,1968.83333333333,0.0437982050797028
1,1968.91666666667,0.0432415992851505
1,1969,0.0425298123730408
1,1969.08333333333,0.0420212265648622
1,1969.16666666667,0.041715841860609
1,1969.25,0.0416136582602753
1,1969.33333333333,0.0417146757638716
1,1969.41666666667,0.0420188943713934
1,1969.5,0.0425263140828403
1,1969.58333333333,0.0432369348982103
1,1969.66666666667,0.0441507568175112
1,1969.75,0.0452677798407355
1,1969.83333333333,0.0465880039678858
1,1969.91666666667,0.0481114291989605
1,1970,0.0498380555339639
1,1970.08333333333,0.0514164962447769
1,1970.16666666667,0.0528467513314052
1,1970.25,0.0541288207938466
1,1970.33333333333,0.0552627046321005
1,1970.41666666667,0.0562484028461678
1,1970.5,0.0570859154360443
1,1970.58333333333,0.0577752424017378
1,1970.66666666667,0.0583163837432417
1,1970.75,0.0587093394605611
1,1970.83333333333,0.0589541095536919
1,1970.91666666667,0.0590506940226412
1,1971,0.0589990928673958
1,1971.08333333333,0.0589739465717261
1,1971.16666666667,0.0589752551356273
1,1971.25,0.0590030185590982
1,1971.33333333333,0.0590572368421424
1,1971.41666666667,0.0591379099847572
1,1971.5,0.0592450379869426
1,1971.58333333333,0.0593786208487005
1,1971.66666666667,0.0595386585700289
1,1971.75,0.0597251511509306
1,1971.83333333333,0.0599380985914011
1,1971.91666666667,0.0601775008914434
1,1972,0.0604433580510565
1,1972.08333333333,0.0606214184933773
1,1972.16666666667,0.0607116822183969
1,1972.25,0.0607141492261189
1,1972.33333333333,0.0606288195165453
1,1972.41666666667,0.0604556930896699
1,1972.5,0.0601947699455033
1,1972.58333333333,0.0598460500840346
1,1972.66666666667,0.0594095335052685
1,1972.75,0.0588852202092073
1,1972.83333333333,0.0582731101958451
1,1972.91666666667,0.0575732034651872
1,1973,0.05678550001723
1,1973.08333333333,0.0559732942453547
1,1973.16666666667,0.055136586149554
1,1973.25,0.0542753757298356
1,1973.33333333333,0.053389662986194
1,1973.41666666667,0.0524794479186318
1,1973.5,0.0515447305271488
1,1973.58333333333,0.0505855108117457
1,1973.66666666667,0.0496017887724191
1,1973.75,0.0485935644091714
1,1973.83333333333,0.0475608377220008
1,1973.91666666667,0.0465036087109103
1,1974,0.0454218773758974
1,1974.08333333333,0.0446250129066229
1,1974.16666666667,0.0441130153030793
1,1974.25,0.0438858845652724
1,1974.33333333333,0.0439436206932036
1,1974.41666666667,0.0442862236868648
1,1974.5,0.0449136935462608
1,1974.58333333333,0.0458260302713921
1,1974.66666666667,0.0470232338622594
1,1974.75,0.0485053043188636
1,1974.83333333333,0.0502722416411997
1,1974.91666666667,0.0523240458292708
1,1975,0.0546607168830783
1,1975.08333333333,0.0567675832510517
1,1975.16666666667,0.0586446449331947
1,1975.25,0.0602919019295052
1,1975.33333333333,0.0617093542399832
1,1975.41666666667,0.0628970018646305
1,1975.5,0.0638548448034442
